BPČ/6546,ADF,1992,Pozitívne vlastnosti novovyvíjaných pneumatických pružných hriadeľových spojok,"[HOMIŠIN, Jaroslav]",Jaroslav Homišin,0
BPČ/6682,ADF,1992,Predikcia technolpgockej tvárniteľnosti vysokopevných oceľových plechov,"[EVIN, Emil]",Emil Evin,0
BPČ/6683,ADF,1992,Výskum vlastností keramických plazmovo striekaných povlakov na báze Al2O3,"[GRUTKA, Emil - JANKURA, Daniel - KNIEWALD, Dušan]","Emil Grutka, Daniel Jankura, Dušan Kniewald",0
BPČ/4828,ADF,1993,Function with a closed graphs and bilateral quasi continuity,"[DOBOŠ, Jozef]",Jozef Doboš,0
BPČ/6049,ADF,1993,Functions with a closed graph and bilateral quasicontinuity,"[DOBOŠ, Jozef]",Jozef Doboš,0
BPČ/6356,ADF,1993,Príspevok k analýze vonkajšej výmeny tepla v prevodovkách,"[ČARNOGURSKÁ, Mária]",Mária Čarnogurská,0
BPČ/6357,ADF,1993,Príspevok k problematike ekonomického hodnotenia prečerpávacích vodných elektrární v súčasných celkových technickoekonomických podmienkach,"[ČARNOGURSKÁ, Mária]",Mária Čarnogurská,0
BPČ/6358,ADF,1993,Vplyv spádu na zisk z výroby v priebehu dňa v prečerpávacích vodných elektrárňach,"[ČARNOGURSKÁ, Mária]",Mária Čarnogurská,0
BPČ/6420,ADF,1993,Modálna redukcia v dynamike elastických robotov,"[SEGĽA, Štefan - KLINDA, Alexius]","Štefan Segľa, Alexius Klinda",0
BPČ/6671,ADF,1993,Hodnotenie tvárniteľnosti tenkých oceľových plechov,"[HRIVŇÁK, Andrej - SPIŠÁK, Emil]","Andrej Hrivňák, Emil Spišák",0
BPČ/7409,ADF,1993,Odsírenie hlbokoťažnej ocele syntetickou rafinačnou troskou,"[HRIC, J. - RUSINA, Anton - MIHOK, Ľubomír - ADAMČÁK, Marcel]",J. Hric ... [et al.],0
BPČ/8980,ADF,1993,Spotreba energie ako kritérium optimalizácie rezného procesu,"[VASILKO, Karol - ÁBEL, Milan - ŠTOVČÍK, Martin]","Karol Vasilko, Milan Ábel, Martin Štovčík",0
37276,ADF,1994,"Technologické vlastnosti, zásady a požiadavky na kosenie hrachu =","[SLOBODA, Aurel]",Aurel Sloboda,1
BPČ/5769,ADF,1994,Počítačová podpora výrobných inovácií,"[KOVÁČ, Jozef - RUDY, Vladimír - AUXTOVÁ, Jana]","Jozef Kováč, Vladimír Rudy, Jana Auxtová",1
BPČ/5771,ADF,1994,Metodológia zvyšovania inovačnej úrovne výrobných systémov,"[KOVÁČ, Milan]",Milan Kováč,0
BPČ/5773,ADF,1994,Tvorivé generovanie inovačných nápadov,"[KOVÁČ, Milan]",Milan Kováč,0
BPČ/5774,ADF,1994,Informačný systém pre prípravu inovačných nápadov,"[KOVÁČOVÁ, Ľubica]",Ľubica Kováčová,0
BPČ/9539,ADF,1994,Perspektívy využívania obnoviteľných zdrojov energie,"[TKÁČ, Ján]",Ján Tkáč,0
33214,ADF,1995,Niektoré aspekty výpočtu prenosu tepla vo fluidnej vrstve,"[HORBAJ, Peter]",Peter Horbaj,0
40806,ADF,1995,Hodnotenie rizík v teórii a praxi,"[ORAVEC, Milan]",Milan Oravec,2
80923,ADF,1995,Ocele so špeciálnymi vlastnosťami v podmienkach opotrebenia,"[ZDRAVECKÁ, Eva - SUCHÁNEK, Jan]","Eva Zdravecká, Jan Suchánek",1
BPČ/6797,ADF,1995,Približná metóda určenia účinnosti prevodovky pomocou merania tepelného toku,"[ČARNOGURSKÁ, Mária]",Mária Čarnogurská,4
BPČ/7612,ADF,1995,Zlepšenie kvality hlbokoťažných ocelí Kohal procesmi mimopecného odsírenia,"[MIHOK, Ľubomír - ADAMČÁK, Marcel - PRIBULOVÁ, Alena - RUSŇÁKOVÁ, Jana - HRIC, J. - RUSINA, Anton]",Ľubomír Mihok ... [et al.],0
BPČ/8092,ADF,1995,Vysokoškolské štúdium a adaptačný proces absolventa,"[SMRČEK, Juraj - ZAMBORSKÝ, Jaroslav - NOVÁK-MARCINČIN, Jozef]","Juraj Smrček, Jaroslav Zamborský, Jozef Novák-Marcinčin",0
0011220,ADF,1996,Výpočet NOx v plameni,"[HORBAJ, Peter - VARGA, Augustín - LAZIČ, Ladislav]","Peter Horbaj, Augustín Varga, Ladislav Lazič",0
0011227,ADF,1996,Určovanie metalurgických charakteristík pre valcovanie oceľových pásov za tepla v HP-TŠP,"[KVAČKAJ, Tibor - PLOCIENNIK, Ch. - TISHNER, Ch. - HAJDUK, Mikuláš - KONVIČNÝ, J.]",Tibor Kvačkaj ... [et al.],0
0011425,ADF,1996,Vplyv rýchlosti ochladzovania na štruktúru a precipitáciu v nízkouhlíkovej oceli valcovanej za tepla,"[LONGAUEROVÁ, Margita - HRIVŇÁK, Ivan - LONGAUER, Svätoboj - ŠOLTIS, J. - KALMÁR, P.]",Margita Longauerová ... [et al.],0
0015731,ADF,1996,Príspevok k statickej optimalizácii torzne kmitajúcej mechanickej sústave,"[HOMIŠIN, Jaroslav]",Jaroslav Homišin,2
0016080,ADF,1996,Drevo z hľadiska tepelno-technických veličín,"[HORBAJ, Peter]",Peter Horbaj,1
39936,ADF,1996,Chyby približných metód výpočtu deformácií a napätí členov monohotelesových systémov =,"[SEGĽA, Štefan]",Štefan Segľa,0
40808,ADF,1996,Posudzovanie rizika vybranej skupiny zdvíhacích zariadení bodovou metódou,"[ORAVEC, Milan - KUCHTA, Norbert]","Milan Oravec, Norbert Kuchta",1
BPČ/10305,ADF,1996,Inovačný koncept reinžinieringu podnikania,"[KOVÁČ, Milan]",Milan Kováč,0
BPČ/10308,ADF,1996,"Nové stratégie pre meranie, monitorovanie a riadenie kvality","[ZGODAVOVÁ, Kristína - SLIMÁK, Ivan]","Kristína Zgodavová, Ivan Slimák",0
BPČ/7139,ADF,1996,Radiation scattering measurements of the dust mass concentration,"[GMITERKO, Alexander - DOVICA, Miroslav - SLOSARČÍK, Stanislav - REPEJ, Vladimír - TÖRÖK, Csaba]",Alexander Gmiterko ... [et al.],0
BPČ/8192,ADF,1996,Aplikácia numerických metód pri riešení tepelných sietí,"[ČARNOGURSKÁ, Mária]",Mária Čarnogurská,0
BPČ/8193,ADF,1996,Zisk z výroby v nízkotlakových prečerpávacích elektrárňach,"[ČARNOGURSKÁ, Mária]",Mária Čarnogurská,1
BPČ/8347,ADF,1996,Impact quality and customer loyality on the business security,"[ZGODAVOVÁ, Kristína - ŠULEKOVÁ, Drahoslava]","Kristína Zgodavová, Drahoslava Šuleková",0
BPČ/8355,ADF,1996,Konkurenčné porovnávanie pre úspešné podnikanie,"[ZGODAVOVÁ, Kristína]",Kristína Zgodavová,0
0010647,ADF,1997,Pevnostný výpočet špirály dvojstupňovej axiálno-radiálnej vodnej turbíny metódou konečných prvkov,"[ČARNOGURSKÁ, Mária]",Mária Čarnogurská,6
0010648,ADF,1997,Zjednodušený výpočet S-kompenzátora v teplárenskom potrubí,"[ČARNOGURSKÁ, Mária]",Mária Čarnogurská,0
0011219,ADF,1997,Nové konštrukčné riešenia horákov zameraných na znižovanie emisií NOx,"[HORBAJ, Peter - VARGA, Augustín - LAZIČ, Ladislav]","Peter Horbaj, Augustín Varga, Ladislav Lazič",1
0011387,ADF,1997,Niektoré poznatky o nebezpečných emisiách vznikajúcich pri spaľovaní palív,"[HORBAJ, Peter]",Peter Horbaj,3
0015231,ADF,1997,Unconventional application of LTCC for (under)pressure sensors,"[SLOSARČÍK, Stanislav - BANSKÝ, Juraj - DOVICA, Miroslav - TKÁČ, M.]",S. Slosarčík ... [et al.],6
0015733,ADF,1997,Aplikácia diferenčných pneumatických spojok s autoreguláciou a bez autoregulácie v torzne kmitajúcich mechanických sústavách,"[HOMIŠIN, Jaroslav]",Jaroslav Homišin,1
0016062,ADF,1997,Model of the kinetics of biomass pyrolysis,"[HORBAJ, Peter]",Peter Horbaj,12
33215,ADF,1997,Metódy znižovania emisií NOx pri spaľovaní palív,"[HORBAJ, Peter]",Peter Horbaj,0
33216,ADF,1997,Porovnanie zemného plynu s klasickými fosílnymi palivami z ekologického hľadiska,"[HORBAJ, Peter - LAZIČ, Ladislav]","Peter Horbaj, Ladislav Lazič",0
33217,ADF,1997,Niektoré poznatky o spôsobe merania NOx a meracej technike,"[HORBAJ, Peter]",Peter Horbaj,0
40810,ADF,1997,Poľnohospodárstvo - zdroj úrazov,"[SLOBODA, Aurel - ORAVEC, Milan]","Aurel Sloboda, Milan Oravec",1
64793,ADF,1997,"Bezpečnosť a ochrana na automatizovaných pracoviskách, počítačová podpora riešenia","[SMRČEK, Juraj - TULEJA, Peter]","Juraj Smrček, Peter Tuleja",0
81677,ADF,1997,Tvrdé obrábanie materiálov ako inovačná technológia,"[MAŇKOVÁ, Ildikó - BEŇO, Jozef]","Ildikó Maňková, Jozef Beňo",4
BPČ/10012,ADF,1997,45 rokov Strojníckej fakulty Technickej univerzity v Košiciach,"[TREBUŇA, František]",František Trebuňa,0
BPČ/10013,ADF,1997,Intenzifikácia technických spôsobilostí ťažkých nosných konštrukcií,"[BIGOŠ, Peter - TREBUŇA, František]","Peter Bigoš, František Trebuňa",1
BPČ/10015,ADF,1997,Analýza prínosu pracoviska Prešov do pedagogického a vedecko-výskumného rozvoja SjF TU Košice,"[GÓTS, Ivan - SALOKY, Tomáš - SMRČEK, Juraj]","Ivan Góts, Tomáš Saloky, Juraj Smrček",0
BPČ/10017,ADF,1997,Fázový prístup k reinžinieringu podnikateľských procesov v strojárskych podnikoch,"[KOVÁČ, Milan]",Milan Kováč,0
BPČ/10020,ADF,1997,Výskumná profilácia biomedicínskeho inžinierstva na SjF TU v Košiciach,"[ŠIMŠÍK, Dušan]",Dušan Šimšík,0
BPČ/10021,ADF,1997,Werkzeugverschleiss im Licht der Tribologie - Drei Dekaden nach Peter Jost,"[BEŇO, Jozef]",Jozef Beňo,1
BPČ/10022,ADF,1997,Aplikácia metódy konečných prvkov pri posúdení tuhostných pomerov špirály vodnej turbíny,"[ČARNOGURSKÁ, Mária]",Mária Čarnogurská,0
BPČ/10023,ADF,1997,Analýza hydraulických vlastností systémov centralizovaného zásobovania teplom,"[HOSSZÚRÉTY, Zoltán - LUKÁČ, Peter]","Zoltán Hosszúréty, Peter Lukáč",0
BPČ/10024,ADF,1997,On monotonic solutions of the third order differential equation =,"[KNEŽO, Dušan]",Dušan Knežo,2
BPČ/10025,ADF,1997,Exaktné metódy hodnotenia environmentálnej kvality inžinierskych projektov,"[MAJERNÍK, Milan - BADIDA, Miroslav - BOSÁK, Martin]","Milan Majerník, Miroslav Badida, Martin Bosák",9
BPČ/10027,ADF,1997,Simulation of discret neuron with prediction,"[SALOKY, Tomáš - VOJTKO, Imrich]","Tomáš Saloky, Imrich Vojtko",2
BPČ/10028,ADF,1997,K niektorým otázkam komponentov a modulov mini a mikromechanizmov =,"[SLIMÁK, Ivan - DOVICA, Miroslav - GMITERKO, Alexander]","Ivan Slimák, Miroslav Dovica, Alexander Gmiterko",5
BPČ/10029,ADF,1997,Konštrukčný návrh zdvíhača poľahnutých porastov a jeho uplatnenie v praxi,"[SLOBODA, Aurel - BUGÁR, Tibor - ŠEBEŇ, Peter - SLOBODA, Aurel]",Aurel Sloboda ... [et al.],0
BPČ/10030,ADF,1997,Príspevok k riešeniu problematiky porušení listov rotorov veterných elektrární =,"[TREBUŇA, František]",František Trebuňa,0
BPČ/9019,ADF,1997,Manipulator for the reparation of underground mining wagons,"[BADIDA, Miroslav - FABIÁN, Ján - MAJERNÍK, Milan - HRÁDOCKÝ, Ladislav]",Miroslav Badida ... [et al.],0
BPČ/9020,ADF,1997,Kogeneračné zdroje energií a problém ich rozmiestňovania,"[HRÁDOCKÝ, Ladislav - MAJERNÍK, Milan - BADIDA, Miroslav]","Ladislav Hrádocký, Milan Majerník, Miroslav Badida",0
BPČ/9245,ADF,1997,"Posúdenie stavu otočného liaceho stojana z hľadiska pevnosti, stability, kumulácie poškodenia a možnosti zvýšenia prevádzkového zaťaženia","[TREBUŇA, František - BIGOŠ, Peter - JURICA, Vladimír - RITÓK, Juraj - FILAS, Jozef - KASTELOVIČ, Eduard]",František Trebuňa ... [et al.],1
0010679,ADF,1998,Vodná para ako významné teplonosné médium,"[PIATNIČKA, Ivan - SCHVARZBACHEROVÁ, Eva]","Ivan Piatnička, Eva Schvarzbacherová",0
0015225,ADF,1998,Mechatronický koncepčný návrh,"[GMITERKO, Alexander - DOVICA, Miroslav - SLOSARČÍK, Stanislav]","A. Gmiterko, M. Dovica, S. Slosarčík",3
0015724,ADF,1998,Možnosť aplikácie novovyvíjaných pneumatických spojok v mechanických sústavách,"[HOMIŠIN, Jaroslav]",Jaroslav Homišin,0
0015726,ADF,1998,Dynamická torzná tuhosť pružných spojok - základný parameter vyladenia mechanických sústav,"[HOMIŠIN, Jaroslav]",Jaroslav Homišin,0
0015739,ADF,1998,Aplikácia diferenčnej pneumatickej spojky s prídavným regulačným systémom,"[HOMIŠIN, Jaroslav - JURČO, M.]","Jaroslav Homišin, Martin Jurčo",0
0015743,ADF,1998,Základná štúdia mobilného minimechanizmu pre pohyb v potrubiach s malým priemerom =,"[DOVICA, Miroslav - GMITERKO, Alexander - HOMIŠIN, Jaroslav - JURČO, Martin]",Miroslav Dovica ... [et al.],4
0016079,ADF,1998,Určovanie mernej spotreby a množstvo emisií pri spaľovaní drevného odpadu,"[HORBAJ, Peter]",Peter Horbaj,3
0016081,ADF,1998,Niekoľko dôvodov na používanie zemného plynu v doprave,"[HORBAJ, Peter]",Peter Horbaj,1
33219,ADF,1998,Poznámky k aktualizovanej energetickej koncepcii pre SR do roku 2005 z hľadiska plynárenstva,"[HORBAJ, Peter]",Peter Horbaj,0
33220,ADF,1998,Obnoviteľné zdroje - jedna z mála variant na zemný plyn,"[HORBAJ, Peter]",Peter Horbaj,0
33221,ADF,1998,Metódy znižovania emisií NOx pri spaľovaní palív,"[HORBAJ, Peter]",Peter Horbaj,0
33252,ADF,1998,Príspevok ku vzniku a zachytávaniu SO2 pri spaľovaní vo fluidnej vrstve - II. časť,"[HORBAJ, Peter]",Peter Horbaj,0
34981,ADF,1998,Analýza vybraných ekonomických faktorov výroby súčiastok v etape konštrukčnej príprave výroby,"[LUMNITZER, Ervin - PÁSTOR, Miroslav]","Ervin Lumnitzer, Miroslav Pastor",0
38578,ADF,1998,Magnetický systém na úpravu kvapalín,"[PAULIKOVÁ, Alena]",Alena Pauliková,1
40596,ADF,1998,Decentralizované riadenie v sústavách zásobovania teplom,"[PITEĽ, Ján - SALOKY, Tomáš]","Ján Piteľ, Tomáš Saloky",0
40812,ADF,1998,Katalógové listy na pomoc identifikovaniu ohrození,"[ORAVEC, Milan - JANOŠÍK, Miroslav - DEMČÁK, Martin]","Milan Oravec, Miroslav Janošík, Martin Demčák",0
40814,ADF,1998,Monitorovacie systémy toxických látok,"[ORAVEC, Milan - SZEKI, P.]","Milan Oravec, P. Széki",0
40844,ADF,1998,"Rizika sa nezbavíme, môžeme ho však minimalizovať","[ORAVEC, Milan]",Milan Oravec,0
40856,ADF,1998,Posudzovanie rizík,"[ORAVEC, Milan]",Milan Oravec,0
48957,ADF,1998,Recyklácia v stavebníctve z pohľadu energetických úspor,"[ŠENITKOVÁ, Ingrid - ŠTEVULOVÁ, Nadežda]","Ingrid Šenitková, Nadežda Števulová",0
67851,ADF,1998,Rozvojové smery Strojníckej fakulty Technickej univerzity v Košiciach na prahu tretieho tisícročia =,"[TREBUŇA, František]",František Trebuňa,0
BPČ/10032,ADF,1998,Analyticko-experimentálny postup riešenia úpravy ramena zakružovacieho stroja =,"[JURICA, Vladimír - TREBUŇA, František - BOCKO, Jozef]","Vladimír Jurica, František Trebuňa, Jozef Bocko",0
BPČ/10033,ADF,1998,Metodické postupy riešenia otázok zostatkovej životnosti nosných konštrukcií experimentálnymi metódami =,"[BIGOŠ, Peter - TREBUŇA, František]","Peter Bigoš, František Trebuňa",1
BPČ/10035,ADF,1998,Teoreticko-experimentálne metódy výskumu a vývoja ultraľahkých systémov =,"[TREBUŇA, František - ŠIMČÁK, František - BILLY, Jozef]","František Trebuňa, František Šimčák, Jozef Billy",0
BPČ/10036,ADF,1998,Experimentálne overovanie vlastností materiálov pre výplň tlakovej objímky,"[SIVÁK, Peter - OSTERTAG, Oskar - IVANČO, Vladimír - KOSTOLNÝ, Karol]",Peter Sivák et al.,0
BPČ/10040,ADF,1998,Pojednanie o protikoróznej ochrane oceľových konštrukcií,"[DRAGANOVSKÁ, Dagmar]",Dagmar Draganovská,0
BPČ/10042,ADF,1998,"Minerálne tryskacie prostriedky, ich zdrsňujúci účinok a aplikácia pri tvorbe lepených spojov","[GUZANOVÁ, Anna]",Anna Guzanová,0
BPČ/10053,ADF,1998,Význam technologických údajov pre inovačné technológie obrábania,"[MANTIČ, Martin]",Martin Mantič,0
BPČ/10054,ADF,1998,Čas ako konkurenčný faktor a straty času v predvýrobných etapách inovačného cyklu,"[MAREŠ, Albert]",Albert Mareš,0
BPČ/10059,ADF,1998,Účinnosť závitkového prevodu,"[MALÁKOVÁ, Silvia]",Silvia Neupauerová,0
BPČ/10065,ADF,1998,Príspevok k hodnoteniu plastických vlastností obalových plechov skúškou dvojosovým ťahom,"[SLOTA, Ján]",Ján Slota,0
BPČ/10067,ADF,1998,Informačný obsah signálu riadiálnej reakcie vo valivom uložení hriadeľa prevodovky,"[STEJSKAL, Tomáš]",Tomáš Stejskal,4
BPČ/10070,ADF,1998,Zmena hrúbky steny výťažku a instabilita procesu hlbokého ťahania,"[TOMÁŠ, Miroslav]",Miroslav Tomáš,0
BPČ/10071,ADF,1998,Ohrozenia pri prevádzke oceľového lana,"[TOMAŠKOVÁ, Marianna]",Marianna Tomková,0
BPČ/10375,ADF,1998,Vplyv priečenia portálového žeriava na životnosť jeho nosnej konštrukcie =,"[BIGOŠ, Peter - TREBUŇA, František]","Peter Bigoš, František Trebuňa",0
BPČ/10380,ADF,1998,Analýza parametrov pre multikriteriálne hodnotenie zaťaženie životného prostredia,"[BADIDA, Miroslav - ŠEBO, Dušan - MAJERNÍK, Milan - KRASULA, Radoslav]",Miroslav Badida ... [et al.],0
BPČ/10381,ADF,1998,Mechatronika ako faktor intenzívneho rozvoja kvality produkcie,"[ZGODAVOVÁ, Kristína - URBANČÍKOVÁ, Nataša]","Kristína Zgodavová, Nataša Urbančíková",0
BPČ/10382,ADF,1998,Prístupy k hodnoteniu pružnosti výrobných systémov,"[HAJDUK, Mikuláš - KRÁLIKOVÁ, Ružena - VALENČÍK, Štefan]","Mikuláš Hajduk, Ružena Králiková, Štefan Valenčík",1
BPČ/9265,ADF,1998,Analýza príčin vzniku medzného stavu na otočnom liacom stojane,"[TREBUŇA, František - BIGOŠ, Peter]","František Trebuňa, Peter Bigoš",1
BPČ/9266,ADF,1998,Mechanotronický prístup k riešeniu zložitých systémov oceliarskych komplexov =,"[TREBUŇA, František - BIGOŠ, Peter - FETYKO, Ján]","František Trebuňa, Peter Bigoš, Ján Fetyko",1
BPČ/9268,ADF,1998,Východiská environmentálnej bezpečnosti,"[BADIDA, Miroslav - MAJERNÍK, Milan - ŠEBO, Dušan]","Miroslav Badida, Milan Majerník, Dušan Šebo",0
BPČ/9269,ADF,1998,Some problems of computer vision,"[SALOKY, Tomáš - SMRČEK, Juraj]","Tomáš Saloky, Juraj Smrček",0
BPČ/9270,ADF,1998,Akreditácia subjektov certifikujúcich systémy environmentálneho manažérstva,"[MAJERNÍK, Milan - BADIDA, Miroslav - PLOSZEK, Artuš]","Milan Majerník, Miroslav Badida, Artuš Ploszek",0
BPČ/9271,ADF,1998,Aplikácia povlakovaných nástrojov z pohľadu energetickej náročnosti obrábania,"[MAŇKOVÁ, Ildikó]",Ildikó Maňková,0
BPČ/9274,ADF,1998,Genetic algorithm and optimization of truss structures,"[BOCKO, Jozef - MÜLLER, Juraj]","Jozef Bocko, Juraj Müller",0
0010521,ADF,1999,The application of the laser interference measuring system in determining technical constants of composite orthotropic materials =,"[TREBUŇA, František - JURICA, Vladimír]","František Trebuňa, Vladimír Jurica",0
0010522,ADF,1999,Význam obehových čerpadiel v primárnom okruhu odovzdávacích staníc,"[HOSSZÚRÉTY, Zoltán - LUKÁČ, Peter]","Zoltán Hosszúréty, Peter Lukáč",0
0010525,ADF,1999,Teplotné pole tyčového profilu s lokálnym ohrevom,"[ČARNOGURSKÁ, Mária]",Mária Čarnogurská,0
0010529,ADF,1999,Simulačné metódy v automatizovanej výrobe,"[BOSÁK, Martin - ZVIRINSKÝ, Vladimír - MITRO, Milan]","Martin Bosák, Vladimír Zvirinský, Milan Mitro",3
0010750,ADF,1999,Smerovanie vedy a výskumu na Strojníckej fakulte TU v Košiciach,"[TREBUŇA, František]",František Trebuňa,0
0010754,ADF,1999,Sekundárne účinky tryskacích prostriedkov na koróznu odolnosť náterových systémov,"[BAČOVÁ, Viera - DRAGANOVSKÁ, Dagmar]","Viera Bačová, Dagmar Draganovská",0
0010755,ADF,1999,Štúdium vplyvu parametrov lasera na pretavovanie kovových povlakov,"[BREZINOVÁ, Janette - TAKÁČ, Karol]","Janette Brezinová, Karol Takáč",0
0010756,ADF,1999,Porovnanie životnosti kovových tryskacích prostriedkov,"[GUZANOVÁ, Anna - KNIEWALD, Dušan]","Anna Guzanová, Dušan Kniewald",1
0010758,ADF,1999,Predúprava keramických substrátov tryskaním,"[KNIEWALD, Dušan - BAČOVÁ, Viera - JANKURA, Daniel]","Dušan Kniewald, Viera Bačová, Daniel Jankura",0
0010760,ADF,1999,Elektrochemické hodnotenie aktivity otryskaných povrchov,"[KOVÁČ, Juraj]",Juraj Kováč,0
0010761,ADF,1999,Aplikácia tenkých iónovo plátovaných vrstiev pre rezné nástroje,"[MAŇKOVÁ, Ildikó]",Ildikó Maňková,0
0010764,ADF,1999,Niektoré poznatky z obrábania tvrdých materiálov brúsením,"[ÁBEL, Milan - IŽOL, Peter - ŠUTKOVÁ, Martina]","Milan Ábel, Peter Ižol, Martina Šutková",0
0010765,ADF,1999,Príspevok ku kvalite povrchov dosiahnutých tryskaním a brúsením,"[ÁBEL, Milan - ZDRAVECKÁ, Eva - IŽOL, Peter]","Milan Ábel, Eva Zdravecká, Peter Ižol",0
0010767,ADF,1999,Lisovateľnosť obalových pocínovaných plechov a jej hodnotenie,"[BOBENIČ, Anton - SPIŠÁK, Emil - SLOTA, Ján]","Anton Bobenič, Emil Spišák, Ján Slota",0
0010771,ADF,1999,Príspevok k posúdenie vhodnosti mazadiel pre hlboké ťahanie,"[EVIN, Emil - HRIVŇÁK, Andrej]","Emil Evin, Andrej Hrivňák",0
0010772,ADF,1999,Strihanie plechov z bimetalických materiálov,"[GREŠKOVIČ, František]",František Greškovič,0
0010773,ADF,1999,Nový pohľad na výrobné stratégie pre pružnú výrobu,"[HAJDUK, Mikuláš - VALENČÍK, Štefan - LÍŠKA, Ondrej - KLOBUŠICKÁ, Marcela]",Mikuláš Hajduk ... [et al.],0
0010777,ADF,1999,Vplyv parametrov na vlastnosti laserovo zváraných tenkých oceľových plechov,"[JANKURA, Daniel - VARGA, Vojtech]","Daniel Jankura, Vojtech Varga",0
0010778,ADF,1999,Laser welding of IF-Zn coated sheet,"[KORUK, A.I. - JANKURA, Daniel - TAKÁČ, Karol]","A.I. Koruk, Daniel Jankura, Karol Takáč",0
0010779,ADF,1999,Simulácia výrobného procesu v systéme CADCAM,"[LUMNITZER, Ervin - KRÁLIKOVÁ, Ružena]","Ervín Lumnitzer, Ružena Králiková",4
0010784,ADF,1999,Využitie metódy konečných prvkov pri hodnotení lokálneho poškodenia ocelí,"[PEŠEK, Ladislav - NOVOTNÝ, Ladislav - IVANČO, Vladimír]","Ladislav Pešek, Ladislav Novotný, Vladimír Ivančo",2
0010796,ADF,1999,Kvantifikácia zbytkových napätí nosnej konštrukcie a ich príspevok pre vznik medzného stavu únosnosti =,"[TREBUŇA, František - BIGOŠ, Peter - JURICA, Vladimír]","František Trebuňa, Peter Bigoš, Vladimír Jurica",1
0010799,ADF,1999,Nový pohľad na klasifikáciu pružných výrobných systémov,"[HAJDUK, Mikuláš - KLOBUŠICKÁ, Marcela - ĽACH, Marek - DANESHJO, Naqibullah]",Mikuláš Hajduk ... [et al.],0
0010803,ADF,1999,Teoretické východiská modelovania presnosti obrábacích strojov,"[DEMEČ, Peter]",Peter Demeč,0
0010804,ADF,1999,Snímací systém pre neinvazívne meranie prejavov kompartment syndrómu =,"[ŽIVČÁK, Jozef - SLOSARČÍK, Stanislav - MOLČÁNYI, Teodor - KNEŽO, Dušan]",Jozef Živčák ... [et al.],3
0010807,ADF,1999,Spracovanie environmentálnych informácií v databázach priestorových objektov,"[KRÁLIKOVÁ, Ružena - LUMNITZER, Ervin]","Ružena Králiková, Ervín Lumnitzer",0
0010906,ADF,1999,Analyse des technischen Risikos beim Betrieb der Stahlseile,"[BOROŠKA, Ján - SINAY, Juraj - TOMAŠKOVÁ, Marianna]","Ján Boroška, Juraj Sinay, Marianna Tomková",0
0011308,ADF,1999,Súčasnosť a perspektívy vzájomnej spolupráce medzi Hutníckou a Strojníckou fakultou TU v Košiciach,"[TREBUŇA, František]",František Trebuňa,0
0011365,ADF,1999,Výskum vplyvu recirkulácie spalín na tvorbu NOx pri spaľovaní zemného plynu,"[SCHVARZBACHEROVÁ, Eva - LUKÁČ, Ladislav]","Eva Schvarzbacherová, Ladislav Lukáč",1
0011530,ADF,1999,Príspevok k určeniu zostatkovej životnosti potrubného dvorca kompresorovej stanice =,"[TREBUŇA, František - BIGOŠ, Peter - JURICA, Vladimír - FILAS, Jozef - RITÓK, Juraj]",František Trebuňa ... [et al.],1
0011532,ADF,1999,Posudzovanie životného cyklu strojárskeho výrobku (LCA),"[BADIDA, Miroslav - VARGOVÁ, Jana - PAULIKOVÁ, Alena]","Miroslav Badida, Jana Vargová, Alena Pauliková",5
0011533,ADF,1999,Schneidstoffe nach tribologischen verhalten kurzfristig Prüfen,"[BEŇO, Jozef]",Jozef Beňo,0
0011535,ADF,1999,Matematický model nepresnosti obrábania =,"[DEMEČ, Peter]",Peter Demeč,0
0011536,ADF,1999,Riadenie energetických parametrov kogeneračných jednotiek,"[MAJERNÍK, Milan - BOSÁK, Martin]","Milan Majerník, Martin Bosák",0
0011537,ADF,1999,Aplikácia tlakových senzorov pre meranie tkanivového tlaku pri zlomeninách predkolenia =,"[SLOSARČÍK, Stanislav - ŽIVČÁK, Jozef - MRAŽÍK, Martin]","Stanislav Slosarčík, Jozef Živčák, Martin Mražík",1
0011538,ADF,1999,Matematický popis vplyvu podmienok strihania na kvalitu strižnej plochy,"[GREŠKOVIČ, František - SPIŠÁK, Emil - SLOTA, Ján]","František Greškovič, Emil Spišák, Ján Slota",3
0011539,ADF,1999,Teoretické určenie výkonu spaĺovacieho motora =,"[LABOŠ, Ján - BUGÁR, Tibor - SLOBODA, Aurel]","Ján Laboš, Tibor Bugár, Aurel Sloboda",1
0011544,ADF,1999,Porovnanie množstva emisií vznikajúcich pri spaľovaní fosílnych palív,"[HORBAJ, Peter - LAZIČ, Ladislav - OPÁTH, Rudolf]","Peter Horbaj, Ladislav Lazič, Rudolf Opáth",0
0011545,ADF,1999,Využitie komunálneho odpadu ako alternatívneho zdroja energie,"[HORBAJ, Peter - IMRIŠ, Ivan - KROČKO, Vladimír]","Peter Horbaj, Ivan Imriš, Vladimír Kročko",0
0011546,ADF,1999,Smery v konštrukcii kondenzačných kotlov,"[HORBAJ, Peter - PAVLENKO, Slavko - NOVÁK-MARCINČIN, Jozef]","Peter Horbaj, Slavko Pavlenko, Jozef Novák-Marcinčin",0
